code,date,e,n,wqi
DT2,2024-11-01,106.413556,11.417944,54.0149739684005
DT2,2024-12-01,106.413556,11.417944,64.6801807304457
DT2,2025-01-01,106.413556,11.417944,43.2524834880432
DT2,2025-02-01,106.413556,11.417944,51.8675544172174
DT2,2025-03-01,106.413556,11.417944,61.0003741856707
DT2,2025-04-01,106.413556,11.417944,55.0873949329813
DT2,2025-05-01,106.413556,11.417944,45.8459819663789
DT2,2025-06-01,106.413556,11.417944,38.0166699133513
DT3,2024-05-01,106.345806,11.321361,64.5602018148786
DT3,2024-06-01,106.345806,11.321361,65.0550556938574
DT3,2024-07-01,106.345806,11.321361,64.9307477111234
DT3,2024-08-01,106.345806,11.321361,65.850420058021
DT3,2024-09-01,106.345806,11.321361,54.0788363660347
DT3,2024-10-01,106.345806,11.321361,51.8322788303875
DT3,2024-11-01,106.345806,11.321361,50.8924056362853
DT3,2024-12-01,106.345806,11.321361,55.7152713554543
DT3,2025-01-01,106.345806,11.321361,50.8273156993431
DT3,2025-02-01,106.345806,11.321361,63.9468703748026
DT3,2025-03-01,106.345806,11.321361,51.0362742457153
DT3,2025-04-01,106.345806,11.321361,55.5519486736761
DT3,2025-05-01,106.345806,11.321361,59.844771995574
DT3,2025-06-01,106.345806,11.321361,66.6492382638365
DT6,2024-05-01,106.078722,11.463556,50.7641665810537
DT6,2024-06-01,106.078722,11.463556,66.9504599823845
DT6,2024-07-01,106.078722,11.463556,64.759934041336
DT6,2024-08-01,106.078722,11.463556,50.2687065806754
DT6,2024-09-01,106.078722,11.463556,59.1823223130804
DT6,2024-10-01,106.078722,11.463556,51.3778701866439
DT6,2024-11-01,106.078722,11.463556,63.2416716086304
DT6,2024-12-01,106.078722,11.463556,43.9900472191964
DT6,2025-01-01,106.078722,11.463556,64.0244190266755
DT6,2025-02-01,106.078722,11.463556,51.6428850302125
DT6,2025-03-01,106.078722,11.463556,62.8427018878724
DT6,2025-04-01,106.078722,11.463556,65.5817755867632
DT6,2025-05-01,106.078722,11.463556,62.6820745541162
DT6,2025-06-01,106.078722,11.463556,65.1680175264307
DT7,2024-05-01,106.172917,11.3225,50.6390108399742
DT7,2024-06-01,106.172917,11.3225,51.479184345811
DT7,2024-07-01,106.172917,11.3225,53.0370790145187
DT7,2024-08-01,106.172917,11.3225,52.1469660458165
DT7,2024-09-01,106.172917,11.3225,54.7465120710858
DT7,2024-10-01,106.172917,11.3225,50.3859406179651
DT7,2024-11-01,106.172917,11.3225,48.1859673068481
DT7,2024-12-01,106.172917,11.3225,61.9655902645638
DT7,2025-01-01,106.172917,11.3225,64.9681024922427
DT7,2025-02-01,106.172917,11.3225,52.8047228550892
DT7,2025-03-01,106.172917,11.3225,44.0496644563049
DT7,2025-04-01,106.172917,11.3225,51.7639180330715
DT7,2025-05-01,106.172917,11.3225,65.0276280498498
DT7,2025-06-01,106.172917,11.3225,38.2524012262086
DT9,2024-05-01,106.328167,11.189583,66.3642596958865
DT9,2024-06-01,106.328167,11.189583,64.7818905912756
DT9,2024-07-01,106.328167,11.189583,35.9504617156157
DT9,2024-08-01,106.328167,11.189583,64.9740041383117
DT9,2024-09-01,106.328167,11.189583,53.2833178257587
DT9,2024-10-01,106.328167,11.189583,64.0004071575377
DT9,2024-11-01,106.328167,11.189583,51.5905653399265
DT9,2024-12-01,106.328167,11.189583,54.411024965214
DT9,2025-01-01,106.328167,11.189583,64.537866674892
DT9,2025-02-01,106.328167,11.189583,50.3024129137316
DT9,2025-03-01,106.328167,11.189583,38.441582735396
DT9,2025-04-01,106.328167,11.189583,51.6115835609329
DT9,2025-05-01,106.328167,11.189583,37.5915378940646
DT9,2025-06-01,106.328167,11.189583,54.0950676025403
M1-L,2024-11-01,106.617222,10.99,64.5524604389159
M1-L,2024-12-01,106.617222,10.99,63.7472933239246
M1-L,2025-01-01,106.617222,10.99,63.1246950126079
M1-L,2025-02-01,106.617222,10.99,63.8748858135377
M1-L,2025-03-01,106.617222,10.99,53.4342869871573
M1-L,2025-04-01,106.617222,10.99,49.8241365176561
M1-L,2025-05-01,106.617222,10.99,24.6024073133543
M1-L,2025-06-01,106.617222,10.99,53.1313382723661
M2-L,2024-11-01,106.65,10.096667,63.6922046785927
M2-L,2024-12-01,106.65,10.096667,52.7291055953381
M2-L,2025-01-01,106.65,10.096667,50.9712509057911
M2-L,2025-02-01,106.65,10.096667,54.9705554630819
M2-L,2025-03-01,106.65,10.096667,36.2900292873412
M2-L,2025-04-01,106.65,10.096667,52.5067849099862
M2-L,2025-05-01,106.65,10.096667,42.2704337095535
M2-L,2025-06-01,106.65,10.096667,53.8919485282512
M3-L,2024-11-01,106.69,10.89,52.9648672006949
M3-L,2024-12-01,106.69,10.89,53.8054095750587
M3-L,2025-01-01,106.69,10.89,54.4029783691127
M3-L,2025-02-01,106.69,10.89,50.3893981144694
M3-L,2025-03-01,106.69,10.89,50.7565926857635
M3-L,2025-04-01,106.69,10.89,51.0377309467358
M3-L,2025-05-01,106.69,10.89,22.5216492480331
M3-L,2025-06-01,106.69,10.89,53.127250160983
M4-L,2024-11-01,106.256667,11.08,62.3994679431385
M4-L,2024-12-01,106.256667,11.08,43.7912197410578
M4-L,2025-01-01,106.256667,11.08,64.5757378438164
M4-L,2025-02-01,106.256667,11.08,50.0291420103517
M4-L,2025-03-01,106.256667,11.08,51.3988332162867
M4-L,2025-04-01,106.256667,11.08,34.8589936635163
M4-L,2025-05-01,106.256667,11.08,28.2715615053839
M4-L,2025-06-01,106.256667,11.08,50.2675467570541
M5-L,2024-11-01,106.393056,10.558889,51.1582574772336
M5-L,2024-12-01,106.393056,10.558889,63.5705938588633
M5-L,2025-01-01,106.393056,10.558889,43.4305253655013
M5-L,2025-02-01,106.393056,10.558889,50.1524375180251
M5-L,2025-03-01,106.393056,10.558889,34.6192415803213
M5-L,2025-04-01,106.393056,10.558889,62.8914137276062
M5-L,2025-05-01,106.393056,10.558889,22.8317106154601
M5-L,2025-06-01,106.393056,10.558889,65.0271018209383
M6-L,2024-11-01,106.688089,10.564214,32.0122920120694
M6-L,2024-12-01,106.688089,10.564214,42.6211121645262
M6-L,2025-01-01,106.688089,10.564214,36.3424487854732
M6-L,2025-02-01,106.688089,10.564214,33.6192736738887
M6-L,2025-03-01,106.688089,10.564214,62.7658480515319
M6-L,2025-04-01,106.688089,10.564214,48.0060231742293
M6-L,2025-05-01,106.688089,10.564214,14.8421023211685
M6-L,2025-06-01,106.688089,10.564214,42.3091938715274
MT01,2024-11-01,105.99,10.02,75.8278439402924
MT01,2024-12-01,105.99,10.02,64.7110034920919
MT01,2025-01-01,105.99,10.02,76.8316341369137
MT01,2025-02-01,105.99,10.02,51.4659558515883
MT01,2025-03-01,105.99,10.02,44.4716068422069
MT01,2025-04-01,105.99,10.02,64.3892103197913
MT01,2025-05-01,105.99,10.02,64.5616509491698
MT01,2025-06-01,105.99,10.02,75.8603941636295
MT03,2024-09-01,106.02,9.87,45.030718723998
MT03,2024-10-01,106.02,9.87,77.8903863420218
MT03,2024-11-01,106.02,9.87,54.5378480158138
MT03,2024-12-01,106.02,9.87,67.1229792839749
MT03,2025-01-01,106.02,9.87,77.9211157234497
MT03,2025-02-01,106.02,9.87,69.647793960902
MT03,2025-03-01,106.02,9.87,65.3890611986968
MT03,2025-04-01,106.02,9.87,45.3243562881643
MT03,2025-05-01,106.02,9.87,55.2362115669828
MT03,2025-06-01,106.02,9.87,36.4881709827952
MT04,2024-07-01,106.21,10.0,65.6312480042011
MT04,2024-08-01,106.21,10.0,77.0961448962115
MT04,2024-09-01,106.21,10.0,65.529785282669
MT04,2024-10-01,106.21,10.0,64.1051849391269
MT04,2024-11-01,106.21,10.0,75.3975696395512
MT04,2024-12-01,106.21,10.0,50.3833557181271
MT04,2025-01-01,106.21,10.0,65.0663209836251
MT04,2025-02-01,106.21,10.0,78.0200914331303
MT04,2025-03-01,106.21,10.0,65.6747002338383
MT04,2025-04-01,106.21,10.0,55.3607898316622
MT04,2025-05-01,106.21,10.0,52.5685361333733
MT04,2025-06-01,106.21,10.0,50.299453923064
MT05,2024-07-01,106.14,9.92,66.5499530458625
MT05,2024-08-01,106.14,9.92,64.0718698734598
MT05,2024-09-01,106.14,9.92,62.0327309154771
MT05,2024-10-01,106.14,9.92,62.6948523357534
MT05,2024-11-01,106.14,9.92,62.8104483973262
MT05,2024-12-01,106.14,9.92,53.6933012256489
MT05,2025-01-01,106.14,9.92,77.6682716098794
MT05,2025-02-01,106.14,9.92,64.7138148217049
MT05,2025-03-01,106.14,9.92,50.0103762495158
MT05,2025-04-01,106.14,9.92,49.4334469384243
MT05,2025-05-01,106.14,9.92,52.468622935507
MT05,2025-06-01,106.14,9.92,51.3430717005681
MT06,2024-07-01,106.31,9.99,65.9828758108389
MT06,2024-08-01,106.31,9.99,57.3849875835141
MT06,2024-09-01,106.31,9.99,53.8533308718351
MT06,2024-10-01,106.31,9.99,66.9961452843616
MT06,2024-11-01,106.31,9.99,53.9477639379201
MT06,2024-12-01,106.31,9.99,57.9839313590423
MT06,2025-01-01,106.31,9.99,78.6524218656355
MT06,2025-02-01,106.31,9.99,68.2261784461002
MT06,2025-03-01,106.31,9.99,56.250051587568
MT06,2025-04-01,106.31,9.99,66.6109045587557
MT06,2025-05-01,106.31,9.99,56.5542489111593
MT06,2025-06-01,106.31,9.99,52.5304439368939
MT07,2024-07-01,106.28,9.81,52.974791154619
MT07,2024-08-01,106.28,9.81,52.7678450209181
MT07,2024-09-01,106.28,9.81,53.0542661830044
MT07,2024-10-01,106.28,9.81,52.6618468996998
MT07,2024-11-01,106.28,9.81,56.2947641966873
MT07,2024-12-01,106.28,9.81,54.129820830561
MT07,2025-01-01,106.28,9.81,65.5010367193699
MT07,2025-02-01,106.28,9.81,54.0405666407417
MT07,2025-03-01,106.28,9.81,43.584508909894
MT07,2025-04-01,106.28,9.81,52.6155921857731
MT07,2025-05-01,106.28,9.81,35.7207688854413
MT07,2025-06-01,106.28,9.81,55.0145630337969
MT08,2024-07-01,106.15,9.76,77.6101276686869
MT08,2024-08-01,106.15,9.76,66.2388149123607
MT08,2024-09-01,106.15,9.76,65.9585004609076
MT08,2024-10-01,106.15,9.76,76.9244364284304
MT08,2024-11-01,106.15,9.76,52.8661693925826
MT08,2024-12-01,106.15,9.76,67.0085129215122
MT08,2025-01-01,106.15,9.76,79.2980504560005
MT08,2025-02-01,106.15,9.76,52.4758748365115
MT08,2025-03-01,106.15,9.76,66.8854662625195
MT08,2025-04-01,106.15,9.76,56.4579355708784
MT08,2025-05-01,106.15,9.76,53.6315895499653
MT08,2025-06-01,106.15,9.76,43.2838061186498
MT09,2024-07-01,106.26,9.7,32.8488573862009
MT09,2024-08-01,106.26,9.7,36.8253750586739
MT09,2024-09-01,106.26,9.7,52.2852153354672
MT09,2024-10-01,106.26,9.7,49.5100544818332
MT09,2024-11-01,106.26,9.7,56.1924993378111
MT09,2024-12-01,106.26,9.7,49.6983408579504
MT09,2025-01-01,106.26,9.7,36.0341775208374
MT09,2025-02-01,106.26,9.7,50.3469139277713
MT09,2025-03-01,106.26,9.7,53.3257551963948
MT09,2025-04-01,106.26,9.7,35.345931509032
MT09,2025-05-01,106.26,9.7,35.2711724362031
MT09,2025-06-01,106.26,9.7,33.6644634788608
MT10,2024-07-01,106.38,9.66,51.6579988336353
MT10,2024-08-01,106.38,9.66,51.3363229238841
MT10,2024-09-01,106.38,9.66,52.8683612663036
MT10,2024-10-01,106.38,9.66,47.6337799766991
MT10,2024-11-01,106.38,9.66,49.809783649996
MT10,2024-12-01,106.38,9.66,51.0504199679943
MT10,2025-01-01,106.38,9.66,52.0445677185468
MT10,2025-02-01,106.38,9.66,51.9787712392157
MT10,2025-03-01,106.38,9.66,49.3305522220906
MT10,2025-04-01,106.38,9.66,50.3363083098178
MT10,2025-05-01,106.38,9.66,50.1941995031251
MT10,2025-06-01,106.38,9.66,54.4957283087793
MT11,2024-07-01,105.42,9.79,76.235675362568
MT11,2024-08-01,105.42,9.79,64.7714473475387
MT11,2024-09-01,105.42,9.79,63.4406534867442
MT11,2024-10-01,105.42,9.79,52.5999282253993
MT11,2024-11-01,105.42,9.79,52.8611798553416
MT11,2024-12-01,105.42,9.79,55.2919475874736
MT11,2025-01-01,105.42,9.79,64.262367072362
MT11,2025-02-01,105.42,9.79,55.359549599839
MT11,2025-03-01,105.42,9.79,33.1915271191833
MT11,2025-04-01,105.42,9.79,50.3120008830571
MT11,2025-05-01,105.42,9.79,54.513481600496
MT11,2025-06-01,105.42,9.79,52.4395433195636
MT12,2024-10-01,105.92,9.96,53.9326187851257
MT12,2024-11-01,105.92,9.96,53.145894043694
MT12,2024-12-01,105.92,9.96,55.9492860873894
MT12,2025-01-01,105.92,9.96,65.7886211588369
MT12,2025-02-01,105.92,9.96,66.1781336828263
MT12,2025-03-01,105.92,9.96,78.8092916412086
MT12,2025-04-01,105.92,9.96,75.9501197397988
MT12,2025-05-01,105.92,9.96,44.9098409404751
MT12,2025-06-01,105.92,9.96,52.2293259169912
MT13,2024-08-01,106.17,10.16,76.2287720622236
MT13,2024-09-01,106.17,10.16,55.3190514761458
MT13,2024-10-01,106.17,10.16,76.5253324495976
MT13,2024-11-01,106.17,10.16,54.0873155783289
MT13,2024-12-01,106.17,10.16,66.1162775785575
MT13,2025-01-01,106.17,10.16,75.763414180998
MT13,2025-02-01,106.17,10.16,51.5965001783154
MT13,2025-03-01,106.17,10.16,79.2850335044723
MT13,2025-04-01,106.17,10.16,51.6021730211275
MT13,2025-05-01,106.17,10.16,36.4070844109074
MT13,2025-06-01,106.17,10.16,13.9791195499048
N1,2024-11-01,106.06,11.46,43.9027632115694
N1,2024-12-01,106.06,11.46,63.4227642583037
N1,2025-01-01,106.06,11.46,64.3424225317641
N1,2025-02-01,106.06,11.46,49.1306673814216
N1,2025-03-01,106.06,11.46,49.8752281560726
N1,2025-04-01,106.06,11.46,51.469749127568
N1,2025-05-01,106.06,11.46,28.6636425893704
N1,2025-06-01,106.06,11.46,65.391372278334
N2,2024-11-01,106.19,11.317778,63.6258956679033
N2,2024-12-01,106.19,11.317778,50.8021693703546
N2,2025-01-01,106.19,11.317778,50.2096368969807
N2,2025-02-01,106.19,11.317778,63.6711542290258
N2,2025-03-01,106.19,11.317778,49.3877286142364
N2,2025-04-01,106.19,11.317778,51.0316262027298
N2,2025-05-01,106.19,11.317778,17.4818799493043
N2,2025-06-01,106.19,11.317778,51.5056076793198
N3,2024-11-01,106.201667,11.423333,51.9386729306861
N3,2024-12-01,106.201667,11.423333,50.063602915978
N3,2025-01-01,106.201667,11.423333,49.1296510774777
N3,2025-02-01,106.201667,11.423333,35.1833013103173
N3,2025-03-01,106.201667,11.423333,35.2174226664697
N3,2025-04-01,106.201667,11.423333,63.1149924592442
N3,2025-05-01,106.201667,11.423333,35.4904280556487
N3,2025-06-01,106.201667,11.423333,52.530134032096
N4,2024-11-01,106.305,11.22,63.1318280635055
N4,2024-12-01,106.305,11.22,62.6907435837831
N4,2025-01-01,106.305,11.22,62.3353869781295
N4,2025-02-01,106.305,11.22,50.4117582994472
N4,2025-03-01,106.305,11.22,63.7836528208762
N4,2025-04-01,106.305,11.22,63.7224734161531
N4,2025-05-01,106.305,11.22,49.8245264430915
N4,2025-06-01,106.305,11.22,64.581772672357
N5,2024-11-01,106.305461,11.045828,51.277776320665
N5,2024-12-01,106.305461,11.045828,35.3450619957488
N5,2025-01-01,106.305461,11.045828,51.135140656318
N5,2025-02-01,106.305461,11.045828,63.817504377302
N5,2025-03-01,106.305461,11.045828,34.9056329487029
N5,2025-04-01,106.305461,11.045828,51.3771199861871
N5,2025-05-01,106.305461,11.045828,22.854500984392
N5,2025-06-01,106.305461,11.045828,49.2533413799851
N6,2024-11-01,106.394114,10.981075,52.0296013083426
N6,2024-12-01,106.394114,10.981075,43.6109330272663
N6,2025-01-01,106.394114,10.981075,44.7301676030443
N6,2025-02-01,106.394114,10.981075,60.6475420231953
N6,2025-03-01,106.394114,10.981075,64.9342675353354
N6,2025-04-01,106.394114,10.981075,57.0756195471632
N6,2025-05-01,106.394114,10.981075,18.9617245283904
N6,2025-06-01,106.394114,10.981075,55.0346632880505
OX01,2024-07-01,105.639204,10.080774,62.2447388674091
OX01,2024-08-01,105.639204,10.080774,64.9141993362875
OX01,2024-09-01,105.639204,10.080774,64.6153311788265
OX01,2024-10-01,105.639204,10.080774,64.50022806007
OX01,2024-11-01,105.639204,10.080774,54.2617162085318
OX01,2024-12-01,105.639204,10.080774,53.5654820238132
OX01,2025-01-01,105.639204,10.080774,33.9944615498701
OX01,2025-02-01,105.639204,10.080774,65.2883866925658
OX01,2025-03-01,105.639204,10.080774,35.1944281275176
OX01,2025-04-01,105.639204,10.080774,44.4266051310332
OX01,2025-05-01,105.639204,10.080774,51.8795710685572
OX01,2025-06-01,105.639204,10.080774,51.1153096486355
OX02,2024-07-01,105.661594,9.989848,76.536754978555
OX02,2024-08-01,105.661594,9.989848,73.4771033450149
OX02,2024-09-01,105.661594,9.989848,66.0710712279906
OX02,2024-10-01,105.661594,9.989848,76.9030321226251
OX02,2024-11-01,105.661594,9.989848,85.3141785849607
OX02,2024-12-01,105.661594,9.989848,51.4155470070704
OX02,2025-01-01,105.661594,9.989848,42.8128254071602
OX02,2025-02-01,105.661594,9.989848,37.6182381132522
OX02,2025-03-01,105.661594,9.989848,40.4955902474546
OX02,2025-04-01,105.661594,9.989848,63.4328272169931
OX02,2025-05-01,105.661594,9.989848,38.0918164943538
OX02,2025-06-01,105.661594,9.989848,36.235859349872
OX03,2024-07-01,105.629671,9.93044,77.0848847821667
OX03,2024-08-01,105.629671,9.93044,76.2569502170487
OX03,2024-09-01,105.629671,9.93044,64.9716927251231
OX03,2024-10-01,105.629671,9.93044,76.0588446569792
OX03,2024-11-01,105.629671,9.93044,74.8654104546885
OX03,2024-12-01,105.629671,9.93044,44.1935153841172
OX03,2025-01-01,105.629671,9.93044,52.4706548806455
OX03,2025-02-01,105.629671,9.93044,51.2024312559255
OX03,2025-03-01,105.629671,9.93044,46.2106397577946
OX03,2025-04-01,105.629671,9.93044,65.528685361142
OX03,2025-05-01,105.629671,9.93044,36.6481661997135
OX03,2025-06-01,105.629671,9.93044,43.3280753176967
OX04,2024-07-01,105.571151,9.93304,76.4219465167708
OX04,2024-08-01,105.571151,9.93304,64.9174617846001
OX04,2024-09-01,105.571151,9.93304,64.6527877179177
OX04,2024-10-01,105.571151,9.93304,77.171636062337
OX04,2024-11-01,105.571151,9.93304,64.4489879906914
OX04,2024-12-01,105.571151,9.93304,64.45894320787
OX04,2025-01-01,105.571151,9.93304,35.2570693907445
OX04,2025-02-01,105.571151,9.93304,64.9327798243459
OX04,2025-03-01,105.571151,9.93304,54.7323409379211
OX04,2025-04-01,105.571151,9.93304,63.4675284632273
OX04,2025-05-01,105.571151,9.93304,50.8439237281302
OX04,2025-06-01,105.571151,9.93304,65.3671925051042
OX05,2024-07-01,105.557149,9.976598,78.874450684746
OX05,2024-08-01,105.557149,9.976598,63.7473990313101
OX05,2024-09-01,105.557149,9.976598,63.8949095178068
OX05,2024-10-01,105.557149,9.976598,75.0713911883336
OX05,2024-11-01,105.557149,9.976598,63.4013045123789
OX05,2024-12-01,105.557149,9.976598,63.83513369036
OX05,2025-01-01,105.557149,9.976598,51.3833769422457
OX05,2025-02-01,105.557149,9.976598,51.76247426569
OX05,2025-03-01,105.557149,9.976598,55.8973118633871
OX05,2025-04-01,105.557149,9.976598,63.8309656394651
OX05,2025-05-01,105.557149,9.976598,51.3790526065226
OX05,2025-06-01,105.557149,9.976598,43.3950990408106
OX06,2024-07-01,105.514058,9.876734,63.7872954117412
OX06,2024-08-01,105.514058,9.876734,63.4320336229232
OX06,2024-09-01,105.514058,9.876734,63.8448707952172
OX06,2024-10-01,105.514058,9.876734,63.650535110707
OX06,2024-11-01,105.514058,9.876734,50.686694275041
OX06,2024-12-01,105.514058,9.876734,63.9425632589128
OX06,2025-01-01,105.514058,9.876734,51.127571215612
OX06,2025-02-01,105.514058,9.876734,51.42690605952
OX06,2025-03-01,105.514058,9.876734,64.0875117971803
OX06,2025-04-01,105.514058,9.876734,51.672196631019
OX06,2025-05-01,105.514058,9.876734,51.3587237305295
OX06,2025-06-01,105.514058,9.876734,34.5740720317556
OX07,2024-07-01,105.458364,9.820056,63.5016828582145
OX07,2024-08-01,105.458364,9.820056,63.5185665699558
OX07,2024-09-01,105.458364,9.820056,63.8447548515096
OX07,2024-10-01,105.458364,9.820056,74.6975714956068
OX07,2024-11-01,105.458364,9.820056,50.5832641287185
OX07,2024-12-01,105.458364,9.820056,50.9616172608582
OX07,2025-01-01,105.458364,9.820056,51.2960859249329
OX07,2025-02-01,105.458364,9.820056,63.8001394328562
OX07,2025-03-01,105.458364,9.820056,52.5600681842657
OX07,2025-04-01,105.458364,9.820056,51.1372193101685
OX07,2025-05-01,105.458364,9.820056,50.8110552582074
OX07,2025-06-01,105.458364,9.820056,51.0241529292867
OX08,2024-07-01,105.374179,9.772157,51.1892080064226
OX08,2024-08-01,105.374179,9.772157,63.716346990685
OX08,2024-09-01,105.374179,9.772157,54.4229541998316
OX08,2024-10-01,105.374179,9.772157,74.6001478574966
OX08,2024-11-01,105.374179,9.772157,63.5963020772221
OX08,2024-12-01,105.374179,9.772157,63.4666274221346
OX08,2025-01-01,105.374179,9.772157,50.6107766260085
OX08,2025-02-01,105.374179,9.772157,63.8634947530039
OX08,2025-03-01,105.374179,9.772157,51.495780189134
OX08,2025-04-01,105.374179,9.772157,63.9361625814635
OX08,2025-05-01,105.374179,9.772157,50.938998804659
OX08,2025-06-01,105.374179,9.772157,51.0521480621479
OX09,2024-07-01,105.477978,9.886004,51.8168376950926
OX09,2024-08-01,105.477978,9.886004,63.5117961975923
OX09,2024-09-01,105.477978,9.886004,63.7165017379677
OX09,2024-10-01,105.477978,9.886004,74.641175813796
OX09,2024-11-01,105.477978,9.886004,63.6055317771107
OX09,2024-12-01,105.477978,9.886004,51.0196728884229
OX09,2025-01-01,105.477978,9.886004,51.425665735024
OX09,2025-02-01,105.477978,9.886004,51.6419387691244
OX09,2025-03-01,105.477978,9.886004,63.9350446890498
OX09,2025-04-01,105.477978,9.886004,34.7267715562588
OX09,2025-05-01,105.477978,9.886004,63.8122087774601
OX09,2025-06-01,105.477978,9.886004,63.6896801698379
OX10,2024-07-01,105.562857,10.062936,63.5503703503134
OX10,2024-08-01,105.562857,10.062936,51.461664592278
OX10,2024-09-01,105.562857,10.062936,63.7367404480443
OX10,2024-10-01,105.562857,10.062936,63.9765040076544
OX10,2024-11-01,105.562857,10.062936,63.0256367034491
OX10,2024-12-01,105.562857,10.062936,62.9601533809178
OX10,2025-01-01,105.562857,10.062936,35.1448938113291
OX10,2025-02-01,105.562857,10.062936,50.8303468915406
OX10,2025-03-01,105.562857,10.062936,43.4912641787809
OX10,2025-04-01,105.562857,10.062936,63.9782252718457
OX10,2025-05-01,105.562857,10.062936,34.9464044617929
OX10,2025-06-01,105.562857,10.062936,64.0547187698855
OX11,2024-07-01,105.622886,10.117432,63.7648893939119
OX11,2024-08-01,105.622886,10.117432,73.8618631038112
OX11,2024-09-01,105.622886,10.117432,51.402043296039
OX11,2024-10-01,105.622886,10.117432,35.0797565949546
OX11,2024-11-01,105.622886,10.117432,43.64951231785
OX11,2024-12-01,105.622886,10.117432,63.269967258711
OX11,2025-01-01,105.622886,10.117432,35.4808972109097
OX11,2025-02-01,105.622886,10.117432,44.5147721297044
OX11,2025-03-01,105.622886,10.117432,64.376015760673
OX11,2025-04-01,105.622886,10.117432,50.6995216542817
OX11,2025-05-01,105.622886,10.117432,43.6225594791609
OX11,2025-06-01,105.622886,10.117432,63.9183847039418
OX12,2024-07-01,105.691536,9.985615,65.3558411779083
OX12,2024-08-01,105.691536,9.985615,73.7799011934522
OX12,2024-09-01,105.691536,9.985615,54.4478611144949
OX12,2024-10-01,105.691536,9.985615,63.7621662078556
OX12,2024-11-01,105.691536,9.985615,43.0940326659931
OX12,2024-12-01,105.691536,9.985615,34.939841365716
OX12,2025-01-01,105.691536,9.985615,34.9852123891886
OX12,2025-02-01,105.691536,9.985615,50.7710699031529
OX12,2025-03-01,105.691536,9.985615,44.6846527367988
OX12,2025-04-01,105.691536,9.985615,52.8721392207236
OX12,2025-05-01,105.691536,9.985615,52.0105753160186
OX12,2025-06-01,105.691536,9.985615,43.4105654781065
OX13,2024-07-01,105.460678,9.777892,51.6147803912734
OX13,2024-08-01,105.460678,9.777892,51.4537417064269
OX13,2024-09-01,105.460678,9.777892,51.3828571699591
OX13,2024-10-01,105.460678,9.777892,63.9744987509578
OX13,2024-11-01,105.460678,9.777892,63.1646242446481
OX13,2024-12-01,105.460678,9.777892,63.209833405804
OX13,2025-01-01,105.460678,9.777892,52.1407959241632
OX13,2025-02-01,105.460678,9.777892,50.8206376135111
OX13,2025-03-01,105.460678,9.777892,74.5380047423339
OX13,2025-04-01,105.460678,9.777892,44.1263965944751
OX13,2025-05-01,105.460678,9.777892,43.8801937412502
OX13,2025-06-01,105.460678,9.777892,34.9511180226531
QL1,2021-10-01,105.675,9.301111,43.4231350322476
QL1,2021-11-01,105.675,9.301111,40.3166351440786
QL1,2021-12-01,105.675,9.301111,64.7579216504825
QL1,2022-01-01,105.675,9.301111,28.0858103942168
QL1,2022-02-01,105.675,9.301111,37.3642012914764
QL1,2022-03-01,105.675,9.301111,28.3884743097069
QL1,2022-04-01,105.675,9.301111,34.7341535338011
QL1,2022-05-01,105.675,9.301111,24.1901476603527
QL1,2022-06-01,105.675,9.301111,37.4957248079703
QL1,2022-07-01,105.675,9.301111,42.6355548567428
QL1,2022-08-01,105.675,9.301111,31.5367231417646
QL1,2022-09-01,105.675,9.301111,51.527429773154
QL1,2022-10-01,105.675,9.301111,36.05727716024
QL1,2022-11-01,105.675,9.301111,43.1943676241414
QL1,2022-12-01,105.675,9.301111,51.302347211372
QL1,2023-01-01,105.675,9.301111,52.6084007893016
QL1,2023-02-01,105.675,9.301111,35.0706530387852
QL1,2023-03-01,105.675,9.301111,35.0479667085852
QL1,2023-04-01,105.675,9.301111,37.3953078795106
QL1,2023-05-01,105.675,9.301111,44.0521309475892
QL1,2023-06-01,105.675,9.301111,34.0598108693764
QL1,2023-07-01,105.675,9.301111,57.7436194488376
QL1,2023-08-01,105.675,9.301111,37.1054940268953
QL1,2023-09-01,105.675,9.301111,65.0729543628596
QL1,2023-10-01,105.675,9.301111,15.9812321316269
QL1,2023-11-01,105.675,9.301111,43.9869779818236
QL1,2023-12-01,105.675,9.301111,37.5565129769293
QL1,2024-01-01,105.675,9.301111,42.3029427016169
QL1,2024-02-01,105.675,9.301111,51.3786213376191
QL1,2024-03-01,105.675,9.301111,34.5504452521944
QL1,2024-04-01,105.675,9.301111,48.9881357119996
QL1,2024-05-01,105.675,9.301111,53.5393792387414
QL1,2024-06-01,105.675,9.301111,49.7502130048918
QL1,2024-07-01,105.675,9.301111,43.9214015778138
QL1,2024-08-01,105.675,9.301111,62.3806372355062
QL1,2024-09-01,105.675,9.301111,65.0195837962283
QL1,2024-10-01,105.675,9.301111,35.1478338884747
QL1,2024-11-01,105.675,9.301111,52.1388310817351
QL1,2024-12-01,105.675,9.301111,54.5786540424344
QL1,2025-01-01,105.675,9.301111,55.5997552866037
QL1,2025-02-01,105.675,9.301111,50.5151764941845
QL1,2025-03-01,105.675,9.301111,47.2773492493928
QL1,2025-04-01,105.675,9.301111,31.9681771301101
QL1,2025-05-01,105.675,9.301111,50.7573334811655
QL1,2025-06-01,105.675,9.301111,35.0927169237393
QL10,2021-10-01,105.230278,9.360556,43.1061612434105
QL10,2021-11-01,105.230278,9.360556,43.6716145952475
QL10,2021-12-01,105.230278,9.360556,35.2682745826051
